"East" "South" "Altitude" "jan01" "jan02" "jan03" "jan04" "jan05" "jan06" "jan07" "jan08" "jan09" "jan10" "jan11" "jan12" "jan13" "jan14" "jan15" "jan16" "jan17" "jan18" "jan19" "jan20" "jan21" "jan22" "jan23" "jan24" "jan25" "jan26" "jan27" "jan28" "jan29" "jan30" "jan31" "feb01" "feb02" "feb03" "feb04" "feb05" "feb06" "feb07" "feb08" "feb09" "feb10" "feb11" "feb12" "feb13" "feb14" "feb15" "feb16" "feb17" "feb18" "feb19" "feb20" "feb21" "feb22" "feb23" "feb24" "feb25" "feb26" "feb27" "feb28" "mar01" "mar02" "mar03" "mar04" "mar05" "mar06" "mar07" "mar08" "mar09" "mar10" "mar11" "mar12" "mar13" "mar14" "mar15" "mar16" "mar17" "mar18" "mar19" "mar20" "mar21" "mar22" "mar23" "mar24" "mar25" "mar26" "mar27" "mar28" "mar29" "mar30" "mar31"
506.443600963064 7403.58489746802 433 0 0 0 0 0 0 0 27.7 21.6 0 15.6 10.7 33.2 22.4 0 0 35.6 0 31.2 19.2 0 11.3 20.2 0 0 0 15.6 0 0 40.2 0 0 49.9 0 20.2 0 32.4 4.3 34.5 0 6.7 12.3 0 11.3 24.2 0 14.6 11.2 10.1 0 51.2 4.2 0 0 22.3 0 0 6.2 9.3 0 0 0 4.3 0 0 0 0 14.4 0 0 25.4 0 0 0 0 0 0 0 0 0 0 12.4 0 0 0 0 0 6.2 0 9.3
518.929840550773 7370.05137149678 989 0 0 0.6 0 0 5.7 0 3.1 33.5 0 0 8.6 11.3 0 3.8 0 94.1 88.3 47.9 0 3.6 41.4 23.1 1.5 0 0 0 0 0 0 10.1 17.8 29.4 15.2 21.6 0 0 8.1 13.5 7.7 14.9 5.2 0 6.1 3.6 0 0 0 11 0 0 0 0 0.8 0 0 0 0 5.3 10 19.9 6.5 11.8 0 0 15.1 5 0 0 23.5 16.7 0 0 0 0 0 0 0 0 6.3 0 8.1 0 0 0 0 0 16.6 0 15.1
576.333800826923 7354.79332958121 600 0 0 1.7 0 0 15.2 0 8.1 1 0 0 11.8 42.7 0 0 0 20.7 5.6 27.3 54.3 27.9 11.7 0 3.9 0 28.4 0.4 0 0 6.2 1.8 0.7 6.8 17.6 19.9 0.4 1.8 23.7 1.5 0 0.9 26.5 0 8 1.5 1.5 9.9 0.4 0.6 1 0 0 0 3.4 6.1 0 0 0 39.4 1.7 0 0.7 0 0 0 0 7.8 0 0 0 38.7 0 0 8.5 0 0 0 6 0 0 0 5.7 16.2 0 0 0 2.9 14.5 5.6 2
583.02889408933 7357.90079527233 730 0 0 6.8 4.3 0 13.2 16.1 1.6 0 0 0 8.8 2.1 0 0 0 5.5 15.5 7.8 30.5 5 6.2 0 0 0 14.5 6.4 0 0 2.1 19 2.7 11.7 1.3 0 0 0 11.2 1.3 0 1.1 31.9 2.1 0 11.3 2.7 5.6 1.4 0 3.1 3.1 0 1.9 0 4.8 6.6 1.6 0 4.7 1.3 1.1 0 0 0 0 0 1.1 0 0 0 55.1 0 0 3.7 0 0 0 6.6 6.1 0 0 1.1 0 0 0 0 13.1 7.3 1.1 1.2
600.054418176809 7350.96059374488 750 0 0 8.7 0 0 8.2 0 4.2 10.5 0 0 7.5 26.6 2.7 0 0 12.3 2.9 10.4 15.5 5.6 31.6 0 0 0 13.6 0 0 0 0 4.9 0 21.3 0 1.7 0 0 4.9 0 1.5 0 14.8 0 0 6.6 0 0 0 0 0 0 0 0 3.2 33.8 0 0 0 29.3 22.3 0 0 0 0 0 0 3.8 0 0 0 37.1 5.4 0 0 0 0 0 8.5 0 0 0 2.8 0 0 0 0 23.6 15.2 13.2 3.5
588.300055071243 7365.7973194117 600 1.2 2.4 6.1 0 0 12.3 0 0 28.9 0 0 38.2 16.7 0 0 0 18.9 13.6 7.7 15.9 16.1 0 0 0 0 9.1 0 0 0 3.4 0 0 10 1.3 11.3 0 0 17.1 0 0 0 0 0 7.1 0 0 0 0 5.8 0 0 0 0 1.5 37.5 0 0 0 0 0 0 0 0 0 0 0 7.8 0 0 0 48.2 0 0 4.3 0 0 0 11.1 0 0 0 2.3 0 0 0 0 8.2 12.9 8.3 0.3
553.609998094827 7386.20628374985 531 0 0 78.5 0 13.1 8.3 0 0 39.6 0 2.1 0 32.9 0 0 0 29.5 11.2 12.6 22.7 4.3 33.9 2.6 0 4.1 0.2 7.4 2.3 0 0 0 5.1 54.9 15.9 3.1 0 0 0.2 16.9 0 6.2 17.5 0 46.7 0.1 7.3 40.4 0 39.7 33.2 0 0 0 11.2 6.3 0 0 7.5 0 5.1 0 7.4 0 0 0 4.1 19.2 0 0 0 45.4 0 0 0.3 0 0 0 57.4 0 0 0 0.2 0.5 0 0 0 14.3 25.2 0.4 0
570.411007900042 7386.44481963495 518 0 0 0 0 0 0 0 27.7 14.5 0 0 13.5 19.5 37.9 0 0 49.8 0 14.9 20 12.9 0 0 31.4 0 31.4 0 0 0 0 0 0 0 15.4 0 0 0 0 0 0 30.3 0 0 0 0 0 0 0 11.5 0 0 0 0 14.8 0 0 0 0 0 0 0 0 0 0 0 0 18.2 0 0 0 49.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 14 0 0
561.237737274623 7395.46515437901 800 0 2.7 42.7 0 0 0 0 4.2 2.9 0 0 3.9 19.4 0 0 0 40.6 15.3 15.3 41.2 19.9 2.3 0 0 0 0 0 0 0 0 0 0.7 10.7 0 0 0 0 2.8 0.7 0 0 13.2 0 22 0 9.8 0 0 123.4 27.9 6.2 0 0 0 0 0 0 9.4 0 0 2.4 9.5 0 0 0 7.1 11.9 0 0 0 72.2 0 0 0 0 0 0 11.1 0 0 0 4.1 8.7 0 0 0 16.5 9.6 34.8 0.9
578.331749903807 7406.45531852816 500 0 1.2 14.9 0 0 0 5.7 11.1 27.1 0 0 0 29.2 0 1.5 0 28.3 7.4 17.5 27.7 6.8 28.5 0 0 0 1.4 20.7 0 0 0 0 3 1.7 0 1.5 0 0 0.9 0 2.3 6.8 0 0 0 7.8 22.4 6.7 7.2 59.5 19.4 0.8 0 2.4 9.4 9.3 0 0 0 0 0 0 7.1 5.8 0 0 0 12.3 0 1.6 0 27.1 0 0 0 0 0 0 2.3 0 0 0 2.9 0 0 0 0 39.8 19.8 5.5 2.7
598.711433351153 7398.94745493989 600 0 1.3 0.7 0 0.6 0 2.3 2.6 6 0 0.3 5.3 12.2 0.1 0 0 19 10.4 16.4 14.1 21.7 0 2.7 4.3 3.7 0 0 3 6.2 3.3 7.9 8 0.1 0 3.9 0 0 30.7 13.5 9.4 29.6 0.4 0 2.9 1 1.6 0.3 0 7.8 37.5 5 0 0 4.9 5.9 0.5 5.9 0 0 0 0 3 1.2 0 0 0 22.2 0 0 0 38.5 0 0 1.2 0 0 1 0.9 0 0 0 2.5 0 0 0 0 16.3 5.8 6 0.9
543.687025347646 7356.34669845252 764 0 0 5.6 0 0.6 4.5 10.6 10.4 2.1 0 0 20.5 0 0 0 0 96.3 7.2 33.7 6 9.9 72.7 0 84.1 0 16.3 0 11.1 0.4 0 16.1 17.9 6.3 0 0 0 16.7 2.3 0 0.5 13.7 20.9 0 18.5 0 20.7 0 0.3 0 30.1 0 0 4.7 0 21.1 2 0.4 0 9.1 0 0 0 0 0 0 0.9 10.8 0 0 0 56.5 0 0 0 0.8 0 0 60.6 0 0 0 0.3 3.4 0 0 0 10.3 15.3 2.8 0
562.004093929173 7362.2139498671 526 0 0 0 0 0 5.3 0 0 5.6 0 0 1 35.4 0 0 0 14.4 20.8 6.9 30.3 27.2 5.2 0 25.3 0 20.2 0 12 0 1.1 14.3 0 26.5 4.8 9.5 3.2 0 0 0 0 0 31 0 3.2 1.3 2.5 0 0 0.8 0 0 0 1.6 0 8.4 0 0 5.6 22.4 0 0 1.6 0 0 0 0 0 0 0 0 31.6 0 0 6.8 0 0 0 16.6 0 0 0 3.6 8.5 0 0 0 0 22.7 0 3.6
568.354385896934 7365.62862940032 636 0 0 0 0 0 6.1 0 27.4 2.6 0 0 0 33.7 0 0 0 19.8 7.3 24.3 76.7 11.6 3.1 0 19.9 0 17.9 0 4 0 0 0 1 2.6 11 3.5 0 0 25.4 0 0 0 44.9 0 16.1 0 0 15.8 0 0 0.7 4.3 0 0 4.8 12 0 0 0 6.5 0 0.7 0 0 0.2 0 0.3 12.2 0 0 0 43.7 0 0 0 0 0 0 9.7 0 0 0 4.3 2 0 0 0 0 26.2 19.8 1.4
511.90156881312 7384.51758903573 400 0 0 1 0 0 2 0 21.4 9.3 5.8 0.8 1 19.5 0 0 0 14.5 6 15.7 25.8 0 48.5 0 11 0 3.2 0 0 0 0 1.6 23.5 0 0 4 0 0 1.8 29.4 0 36.1 51.4 0 10 12.8 0 17.7 0 0 4.2 6.3 0 0 0 7.9 0 2.2 0 11.2 0 0 2.7 0 0 0 0 6.8 0 2.7 0 44.2 0 0 0 0 0 0 12 0 0 0 7.8 0 0 2 0 0 19.8 3.1 6.6
501.708060696089 7426.95602669162 345 0 0 0 0 0 0 0 1.1 6.6 0 0 3.6 52.4 0 0 0 36.5 19.2 26.5 19.5 21.3 19.7 2.4 0 0 0 0 0 0 0 3.6 0 0 0 14.6 0 0 0 0 28.8 0 13.6 3.5 16.5 0 0 0 0 0 0 0 0 31.3 34.8 0 0 0 0 0 0 0 5.5 0 0 0 1.8 0 0 3.7 10.2 0 0 0 0 0 0 6.6 0 3.7 0 8.4 0 0 0 0 0 9.5 0 5.6 0
502.292849379699 7373.14132029637 645 0 0 3.6 0 0 0 1.5 22.5 25.6 2.5 0 24.5 24 0 0 0 37.7 18.8 1.8 14.2 0 49.3 0 0 0 0 0 0 0 0 16.5 2.5 7.2 0 0 0 0 0 9.7 18 65.9 18 0 0 8.6 0 0 0 0 10.8 0 0 0 19.9 5.2 0 18.5 8.5 0 0 0 3.1 0 0 0 0 0 0 0 8.6 62.4 0 0 0 0 0 0 0 0 0 0 6.1 0 0 0 0 6.8 22.7 3.5 12
484.661940345112 7423.26175061274 585 0 0.3 36.2 0 0 16.2 4 3.8 47.4 0 0.6 2.2 19.2 16 0 0 35.2 8.2 22.6 8.8 33.7 12 2.2 0.5 1.6 0 6 9 0 17.2 0 1.2 29.1 0.2 4.2 0 30.7 8.5 27.2 0.4 11.5 17.8 0.9 5.2 4.5 0 33.8 0 0.7 0 0 0 0 0 24.2 4.2 1.6 0 0 0 0 11.8 4.2 1.2 0 3.6 2.2 0 0.8 11.8 2 0.8 0 0 0 0 2.4 0 0 0 0.6 15.8 0 0 0 1.2 0 16.8 0.6 6.4
484.663855456296 7421.41298873549 566 0 1.4 24.8 0 0 10 14.8 2.8 29.6 0 1.4 3.4 8.8 5.8 0 0 37.8 2.2 34.2 9.4 7.7 14 2.6 1.6 0 1.6 0.4 23.4 0 24.8 0 5.8 84.4 0 1.6 0 8.8 5.2 8.2 2.2 9.4 10.3 0 13.2 2 3.2 31 0 0 0 0 0 0 0 22 10.7 0 0 0 0 0 5.6 10.8 0.6 0.2 3.8 4.6 0 0 15.2 8.4 5.8 0 0 0 0 4.5 0 0 0 0.8 21.2 0 0 0 0 0 19.8 0 6.4
498.291939303911 7426.95602669162 484 0 1.4 4.6 0 0 0.4 0 10.4 8 0 1.1 1.8 2.1 48 2.3 0 24.6 3.2 30 19 0.8 36.2 1.5 3.6 0 21 0 2 0.1 7.5 0.1 5 5.6 0.7 0.3 0 0 0 2.7 4.7 5.1 10 0 20.6 0.3 0 21.9 0 3 0 0.4 0 0 0 20.5 16.2 0 0 0 0 0 2.4 6 1.4 0 0 6.9 0 0 4.8 3.8 1.3 0 0.2 0 0 0 2.5 0 0 0 30.3 0 0 0 0 0.2 13.8 4 0.5
402.940898415558 7410.03064770018 542 0 1 0.3 0 0 0 0 0 9.6 0 24.2 1.5 0.4 10.8 0 0 7.3 0 15.6 20 26.5 31 0 0 0 9 0.4 4.8 0 15.6 1.6 3 41.8 1.6 11.3 0.7 1.6 64.3 0 0 95.6 10.1 24.5 15.6 5.4 0 3.7 0 0 0.2 0 0 0 1.8 6.1 0.1 18 7.8 0 0 0 2.6 4.9 0 0 0.2 0 0 0 33.8 127.2 1.3 0 0 0 0 0 0.8 1 0 0 18.3 6.8 0 0 0 0.9 40.4 0 14.4
440.18620464084 7352.20319341535 640 0 0 26 0 0 0 0 20 0 9 8 0 40 0 0 0 15 0 25 20 0 21 0 0 0 0 0 0 0 0 15.3 0 0 0 16.6 20 26 97 5.5 2 32 22.5 41 0 0 0 0 0 0 30 14.5 0 10 0 0 7 0 0 0 50 0 0 0 0 0 0 0 0 0 9 69 0 7 0 0 0 0 0 0 0 0 8 0 0 0 0 0 45 16 0
412.607808101852 7360.54344361306 404 0 0 0 0 0 0 0 0 0 0 13.3 6.3 8.2 0 0 0 8.3 0 0 11 0 36.6 0 0 0 0 10.7 0 0 0 17 0 0 0 0 0 0 33.4 0 0 52 55 0 0 0 0 0 0 0 0 0 0 11.1 18.2 17.8 0 7.3 0 0 0 0 0 0 0 0 0 0 0 0 13.1 41.4 0 0 0 0 0 0 0 0 0 0 9.8 0 0 0 0 0 50.6 0 55.4
432.092485855192 7365.90753348193 500 0 0 0 0 0 0 14.5 3.2 7.2 7.1 2.1 3.9 7.3 0 0 0 11.1 8.9 23.3 0 0 29.2 0 9.8 0 0 0 0 0 0 55.9 0.7 0 9.3 33.5 0.8 0 45.8 0 0 15.8 25 45.2 3.2 5.2 0 11.8 0 0 12.3 6.1 0 11.5 0 7.9 0 1.7 0 0 2.5 1.5 0 0 0.4 0 0.1 1.6 0 0 10.6 39.2 2.6 0 0 0 0 0 0 0 0 0 4.1 0.5 0 0 0 0 36.7 0 29.4
448.348573963263 7371.82054301391 606 0 0 0 0 16.3 0 0 9.2 10 0 3.7 3 0 0 0 0 12.3 5 20.2 11.5 20.4 0 0 0 0 3 0 0 8.2 0 37.1 5 41.2 2 0.7 6 1.5 31.8 1.1 1.2 38.7 3 33.5 0.9 1.8 10.8 11.3 0 0 0 0 0.6 0 5.3 10.8 9.7 1 0 0 1.5 0 0.6 0 0 0 0 0.2 0 0 7.2 3.3 0 1 0 0 0 0 0 0 0 0 14.2 0 7.3 0 0 0 35.3 0 22.2
458.14097215029 7371.85214527145 648 0 0 2.6 0 11.1 19.5 3.1 4.6 9.5 5.1 0 5.1 0 0 0 0 0 25.4 5.9 36.6 0 32.5 0 0 0 0 0 0.5 2.6 0 55.3 35.1 30.7 2.6 7.6 3.5 5.4 7 42.6 8.1 21.6 10.4 21.7 23.2 2 0 11.7 0 0 0 0 0 0 3 10.8 19.6 0 0 0 0 0 0 0 0 0 0 0 0 0 6 9.2 0 0 0 0 0 0 0 0 0 11 0 0 0 4.8 0 0 43.9 0 17.1
472.867983939086 7364.91234329668 860 0 0 4.4 0 0 0.9 0.5 3.4 5.2 41.7 0 9.5 15.8 0 0 0 1.2 36.9 12.6 6.2 0.2 47.2 0 0 0 0.4 0 0 0 0 17 5.9 3.8 7.1 0 0 1.1 12.9 2 3.3 19.2 7.9 0 8.8 33.3 13 0 0 0 5.5 0.3 0 0 27.9 9.6 2.6 0 6.1 4.1 4 0 1.4 0 0 0 0 0 0 0 24.6 20.5 13.4 0 0 0 0 0 0 0 0 0 7.9 0 2.8 0 6.2 21.9 41.6 0 29
399.735913861645 7384.1773673644 420 0 0 0 0 0 0 0 0 16.3 0 21.3 2.4 0 0 0 0 5.4 0 0 17.2 0 18.5 0 0 0 0 1.6 0 0 0 3.1 4.5 24.9 0 39.8 11.2 5.6 52.2 0 22.7 26.5 13 17.9 3.1 1.6 0 0 0 0 0 0 0 0 13.1 9.1 0 35.9 0 26.2 0 0 0 0 0 0 0 0 0 0 22.7 48.9 0 2 0 0 0 0 0 0 0 0 2.7 1.2 0 0 0 25.5 82.9 2.4 28.5
412.26444062765 7388.72028333038 372 0 0 0 0 0 0 0 0 1.9 0 28.3 1.9 2.2 0 0 0 6.7 0 4.3 6.4 6.4 59.9 0 0 0 0 13.2 0 0 0 0 4 14.5 0 18.9 0 4.1 76.3 0 2.1 37.9 12.4 7.5 5.1 2.1 0 0 0 0 0 0 6.2 0 1.9 16.3 0 16.7 0 20.1 0 0 0 1.4 0 0 0 0 0 0 37.3 55.4 0 0 0 0 0 0 0 0 0 0 11.6 0 3.6 0 0 1.5 32.4 3.5 0
473.255055481224 7449.13907932323 438 0 2.5 0 0 0 0 0 0 11.5 0 0 0 0 29.5 0 0 29.8 0 44.4 0 16.3 13.9 0 0 0 0 0 0 0 0 12.5 0 3.2 0 0 0 0 22.4 15.3 5.2 4.7 13.2 15.1 0 10.2 43.3 0 0 0 0 3.2 0 0 5.3 0 0 0 9.5 0 0 0 0 3.1 0 8.2 0 0 0 0 0 0 5.9 0 0 0 0 0 19.5 0 0 0 0 0 0 0 16.5 0 0 0 0
471.048254841201 7425.11231403697 661 0 0 4.9 0 6 0 0 6.5 30 0 0 6.2 1.6 0 0 0 37.2 1.1 50.7 15.3 0 58.3 0 0 0 0 0 0 2.9 0 6.8 11.2 7.7 0 1.5 0 8.6 2.5 66.8 2.3 28.7 24.7 0 4.1 4.7 0 39.9 0 9.7 0 0 0 0 0 29.9 0 0 0 0 0 0 0 11.6 0 0 0 0 0 0 88 11.7 6.5 0 0 0 0 0 1.5 0 0 0 19.5 0 0 0 0 0 32.4 0 1.6
476.203403545325 7399.26050467832 740 0 2.7 0 9.8 30.9 0 31.8 19.1 0 0 0.8 0 0 0 18.6 10.4 5.7 5.1 8.7 11.4 3.7 0 3.4 0 0 0 0 0 15.5 0 0 2.4 0 0 11.9 3.6 10.3 3.4 0 20 19.5 18.6 9.8 2.1 0 0 0 9.4 0 0 18.4 0 0 5.8 0 3.7 0 0 0 0 4.3 13.2 0 25.7 0 0 3.8 1.6 0 6.7 0 14.4 8.3 0 2.5 0 0 18.3 0 0 0 19.4 0 14.2 0 0 0 0 4.9 2.6
464.305357244605 7384.47871636178 790 0 0 27.1 0 44.3 0 0 0 0 33.3 31.3 0 0 0 0 0 0 25.1 0 63.6 0 22.1 0 0 0 0 0 41.2 36 0 31.1 0 44.1 0 0 28 21 0 24 0 35 0 0 0 0 31.5 14 0 0 0 0 0 0 0 0 0 0 0 27.7 0 0 0 0 0 0 0 0 0 0 0 20.2 60.4 60.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62.6 0 0
497.279093867691 7373.45123525721 673 0 0 0 4.7 13.7 11.2 8.3 0 0 0 13.1 11.2 17.4 0 0 0 13.1 0 7.4 5.2 0 0 0 0 0 0 4.7 3.5 0 0 0 0 0 0 4.3 7.2 0 13.4 1.2 0 0 0 11.2 4.7 0 0 13.7 16.4 0 5.9 16.2 0 0 0 0 0 0 0 0 2.7 1.2 0 0 0 0 0 4.8 1.3 0 0 0 0 17.2 0 0 0 0 4.5 0 16.2 8.9 23.8 0 0 0 16.1 0 11.1 3 0
491.54670432519 7347.6420329497 1011 0 0 0 0 0 81.4 0 3.5 6.5 11.6 2.1 0 90.7 0 0 2.9 19.2 0 21.3 11.3 7.8 9.7 0 15.2 13.9 8.9 0 35.6 7.5 0 0 7.7 9.5 15.3 0 3.7 0 4.6 13 10.3 9.8 5.9 11.3 8.7 13.2 7.9 5.1 0 0 0 0 0 0 0 11.9 29.6 0 5.2 0 0 2.5 0 0 7.3 0 0 9.9 0 0 0 43.9 0 0 0 5.6 0 0 0 0 7.3 0 0 1 0 0 0 55 37.6 12.4 17.5
438.559689393346 7382.97571937515 601 0 0 4.1 6.4 43.6 0 20.4 0 12 0 0.1 0 0 0 0 0 6 0 25 0 7 0 14 0 0 0.1 2 1.2 0.7 0 16 1.5 0.2 0.4 5 20.2 2.3 4.5 14.5 2.1 31.5 8 15.5 0 3.2 0 13.2 0 0 0 0 0.1 0 0 8.6 0 30.5 0 36.3 0 4.4 0 0 0 0 0 0 0 0 3.3 0.1 0 0 0 0 0 0 0 0 0 0 26.8 0 0 0 0 0 35.4 0.4 69.3
407.524202530081 7402.61975859657 504 0 0 0 0 0 0 0 0 11.1 0 16.1 0 0 0 0 0 24.4 0 0 17.3 33.1 0 0 0 0 0 37.7 26.2 0 21.1 34.6 0 0 0 0 0 58.2 0 76.7 0 23.4 9.7 0 0 0 0 0 0 0 0 0 0 0 0 23.2 0 27.9 11.1 19.1 0 0 0 14.2 0 0 0 0 0 0 27.9 95.3 0 0 0 0 0 0 0 0 0 0 18.5 4.7 0 0 0 0 18.2 0 0
410.705072237152 7411.92876418148 584 0 0 0.4 0 0 0 0 0.9 8.3 0 26.2 5.3 2.3 16.8 0 0 0 0 20.7 20.2 0 36.9 0 0 0 0 8.9 0 0 2.4 0 0 34.2 0 8.5 0 0 26.8 0 0 60 29.3 22.9 18.1 5.4 0 0 0 0 0 0 0 0 0 6.7 0 11.4 0 0 0 0 0 7.3 0 0 0 0 0 0 51.3 12.4 8.6 0 0 0 0 0 0 0 0 0 10.8 0.6 32.3 0 0 0 41.8 0 13.4
455.726384810514 7412.13274182988 793 0 7.5 8.3 0 1.4 0 4 0 18.3 10.9 0 0 10.3 2.9 0 0 6.5 10.7 5.4 12.6 2.8 27.2 0 0 0 57.4 0 1 0 0 8.6 22 0 14.7 5.2 0 11 15 6.7 0 21.3 12.8 0 8.8 19.7 11.3 24 0 0 0 0 0 0 0 40.1 0 38.1 0 0 0 0 3.8 0 0 0 0 0 0 0 13.8 4.1 29.5 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 31 0 27.6
414.736143188758 7435.96684317113 581 0 0 0 0 0 0 0 0 18.5 0 0 0 0 0 0 0 0 20.4 0 25.2 0 0 0 0 22.5 0 56.5 0 0 0 0 0 0 0 0 0 0 0 0 0 105.4 0 48.2 0 0 0 60.4 0 0 0 0 0 0 0 10.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.2 17.4 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 30.2 0 0
432.336690222192 7430.06778328252 572 0 0 0 0 0 0 10.2 0 3.6 23.7 0 0.5 0 10.7 0 0 0 3.5 14.2 0 2.9 52.1 0.8 0 0 12.6 12.3 5.6 0 0 4 17.7 4.5 12.4 2.8 0 0 9.7 1.5 0.3 27.6 16.6 25.6 14.2 2.7 0 0 0 0 0 0 0 0 0 67.5 0 21.5 6.7 0 0 0 18 10 0 0 0 0 0 0 9 1.2 10.4 0 0 0 0 0 0 0 0 0 4.3 0 0 0 0 0 20.1 0 0
453.951207209623 7434.2687753082 653 0 0 4.8 0 0 0 0 0 9.8 0 0 0 7.6 0 0 0 0 2.1 37.3 3.7 2.9 24.5 0 0 0 0 5.7 0 0 1.3 17.1 13.2 4 16.1 24.4 3.2 24.2 0.7 1.3 0 17.8 28.7 0.3 13.3 6.8 0 1.3 0 0 0 0 0 0 0 22.9 0 22.1 0 0 0 0 2.2 0 0 0 0 0 0 0 10.3 29 12.2 0 0 0 0 0 0 0 0 0 21 0 2.2 0 0 0 30.5 0 6.7
417.463511901842 7451.79192032989 485 0 0 0 0 0 0 0 24.8 0 6.1 0 0 3.1 0 0 3.1 0 24.2 0 27.1 0 36.8 0 0 0 0 7.6 0 0 0 34.1 5.9 0 0 43.2 14.1 1.7 0 0 52.6 16.2 28.8 0 65.9 0 0 19.1 0 0 3.2 0 0 0 0 8.6 0 13.3 18.1 32 0 0 0 0 18.1 0 0 0 0 0 0 0 2.4 0 0 0 0 0 0 0 0 0 15.4 0 0 0 0 0 27.8 0 0
403.042914280145 7356.45181380321 350 0 0 0 0 0 0 0 0 0 0 15.8 16.3 34.5 0 0 0 5.1 0 6.8 0 0 41.1 0 5.5 0 0 0 0 0 0 0 10 0 0 5.7 0 6.5 72.3 1.9 10.2 21.5 54.3 13.2 2.7 0 6.8 0 0 0 0 0 0 14.2 38 35 0 18.3 0 0 0 0 5 0 0 0 0 3.7 0 0 14 29.2 0 0 0 0 0 0 0 0 0 0 7.9 0 0 0 0 24.5 33.3 0 56.9
500 7412.19922916607 500 0 0 0 0 0 0 0 0 0 10 9.9 0 2.9 6.8 9.7 4.8 24.8 0 17.1 24.3 7.4 68.2 0 8.8 0 0 0 0 0 0 0 4.8 0 9.9 0 0 0.9 6.8 0 0 44.9 0 22 22.8 0 10 2.9 0 10 0.7 0 0 0 15.1 0 0 0 0 0 0 0 0 2.2 0 0 0 0 0 0 0 9.9 0 0 0 0 0 0 0 0 0 0 0 8.3 0 0 0 0 4.8 0 0
492.939104431398 7391.92713817817 390 0 0 0 0 0 0 0 12.2 41.7 0 0 5.1 0 15.2 0 0 22.5 1.5 21.8 15 15.7 17.3 0 0 0 13.9 0 0 7.5 2.7 0 7.8 0 1.5 0 0 0 8.7 0 7.4 70 23 0 8.6 20 0 21.5 0 0 11.9 0 0 0 9.6 7.2 0 0 0 0 0 0 2.9 0 2.9 0 0 7.1 0 0 0 45 0 0 0 0 0 0 0 0 0 0 13.9 0 0 0 0 2 13.4 0 24.2
329.567615603732 7419.60887236077 250 0 0 0 0 0 6.8 0 0 33 0 0 0 16.2 0 7 0 0 0 0 6.8 0 28.8 14.8 0 0 0 0 0 0 13 0 0 0 0 9.4 0 0 45.2 0 0 9 65 15.2 15.2 17 0 0 0 0 0 0 0 0 0 18.6 0 0 9 0 50.2 0 0 0 0 0 0 0 0 0 0 14 0 10 0 0 0 0 7.4 0 0 0 10.6 0 0 0 0 0 82.6 0 54.2
379.469615521984 7365.56443715759 315 0 0 0 0 0 0.5 0 0 12 0 25 0 0 0.8 0 0 0 0.8 0.5 0.8 0 25 0 0 0 0 0 0 45 0 0 42 17.3 0 0 0 15 36 0 1.3 0 70 20 0 0.8 0 0 0 0 0.8 0.5 0 10 0 30 0 12 0 0 0 0 0 0 0.5 0 0 0.2 0 0 20 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 50 18 0.5
385.938799076809 7381.0972115753 520 0 0 0 0 0 0 0 0 0 0 21.9 1.3 1.5 7.8 0 0 2 0 2.8 6 0 27.7 0 0 0 0 0 0 6.2 0 2.7 1.3 36.1 0 45.2 0.8 0 45.2 0 20.9 19.5 55.7 5.9 13.8 2.7 0 0 0 0 6.2 0 1 0 0 12.3 0 14.6 0 25.3 0 0 0 0 0 0 1.8 0 0 0 94.5 14.7 0 0 0 0 0 0 0 0 0 0 10 0 2 0 0 0 40.3 0 9.7
395.284295272437 7362.21078724231 420 0 0 0 0 7.2 0 0 0 0 0 32.1 8.1 19.1 0 0 0 2.1 0 0 21.4 0 34.7 0 0 0 0 0 0 14.4 0 0 12.6 17.1 13.6 0 12.9 14 100 0 0 29.2 80.8 2.3 5.2 0 0 0 0 0 0 0 0 26.5 25.2 23.4 0 0 0 0 0 0 8.2 0 0 0 0 0 0 0 22.5 34.6 0 0 0 0 0 0 0 0 0 0 6.4 2.6 0 0 0 0 73.1 0 41
353.192837327841 7446.53886299239 480 0 0 0 0 9.1 9.1 10.9 0 12 0 0 0.4 0 17 3.4 0 6.8 11.3 10.2 9.2 15.5 14.7 4.9 0 0 5.4 0 2.7 2.5 0 0 0 17 8.5 13.7 34.3 0 24.1 0 2.6 18.4 14.2 7.7 7.8 25.4 25.5 0.2 15.4 0 57.8 0 0 0 2.1 6.6 5.2 11.2 0 4.6 2.7 0 0.6 8.6 0.5 0 0.2 0 0 0 9.8 0.9 0 0 0 0 0 0 1.4 0 0 0 4 4.2 0 0 0 6 23.8 0 14.4
