"UTM_X","UTM_Y"
427.28384375,5106.1155
427.3446875,5106.1445
427.410375,5106.176
427.46765625,5106.205
427.53003125,5106.2335
427.58225,5106.262
427.62325,5106.2815
427.68865625,5106.306
427.745125,5106.32
427.80925,5106.334
427.903875,5106.3505
427.95503125,5106.3695
428.000375,5106.401
428.07165625,5106.4345
428.13584375,5106.464
428.19996875,5106.4855
428.27271875,5106.501
428.34671875,5106.513
428.42121875,5106.5075
428.48728125,5106.4995
428.5675625,5106.4805
428.63084375,5106.471
428.6885625,5106.479
428.7475625,5106.4825
428.82334375,5106.489
428.89278125,5106.498
428.94328125,5106.4735
429.00846875,5106.4245
429.06071875,5106.379
429.1145625,5106.3665
429.14228125,5106.366
429.153125,5106.367
429.154,5106.443
429.250625,5106.5145
429.36590625,5106.5605
429.4123125,5106.5835
429.46409375,5106.606
429.55459375,5106.602
429.64928125,5106.6065
429.70246875,5106.6235
429.74565625,5106.635
429.79234375,5106.6575
429.833375,5106.6625
429.8850625,5106.68
429.9351875,5106.6965
429.96896875,5106.7095
429.99575,5106.712
430.04509375,5106.7135
430.0896875,5106.719
430.15228125,5106.721
430.24775,5106.74
430.27196875,5106.7585
430.31634375,5106.7955
430.35984375,5106.8415
430.3919375,5106.873
430.39240625,5106.902
430.3585625,5106.9455
430.3370625,5106.966
430.31846875,5106.994
430.31746875,5107.0245
430.33709375,5107.043
430.3824375,5107.0475
430.43340625,5107.053
430.47321875,5107.046
430.50178125,5107.051
430.57165625,5107.0635
430.63990625,5107.068
430.706375,5107.0735
430.75425,5107.0785
430.778875,5107.076
430.80740625,5107.079
430.8281875,5107.0895
430.85365625,5107.1065
430.87515625,5107.1305
430.915375,5107.148
430.936,5107.163
430.990125,5107.192
430.9969375,5107.174
431.0095625,5107.125
431.04096875,5107.117
431.07109375,5107.124
431.14390625,5107.13
431.1613125,5107.136
431.18496875,5107.152
431.2141875,5107.165
431.21821875,5107.2075
431.204875,5107.2455
431.2074375,5107.2615
431.20271875,5107.297
431.20121875,5107.3285
431.2001875,5107.3435
431.1973125,5107.3535
431.190375,5107.378
431.17390625,5107.3965
431.156375,5107.412
431.13034375,5107.437
431.129125,5107.44
431.11659375,5107.4645
431.10746875,5107.482
431.11746875,5107.516
431.13265625,5107.5425
431.1449375,5107.5615
431.163625,5107.5835
431.17940625,5107.599
431.196875,5107.6095
431.2140625,5107.618
431.23328125,5107.628
431.2575625,5107.636
431.313375,5107.643
431.35040625,5107.638
431.3924375,5107.627
431.4215,5107.617
431.45475,5107.6295
431.50790625,5107.6445
431.4956875,5107.719
431.48978125,5107.7745
431.49325,5107.8135
431.512875,5107.862
431.5488125,5107.925
431.5924375,5108.01
431.62734375,5108.088
431.6628125,5108.1705
431.66865625,5108.244
431.64540625,5108.306
431.622625,5108.378
431.62125,5108.4305
431.6404375,5108.483
431.6776875,5108.565
431.709,5108.6265
431.71159375,5108.7035
431.7181875,5108.763
431.71890625,5108.7825
431.705125,5108.844
431.69684375,5108.8615
431.695,5108.8735
431.69409375,5108.9085
431.68765625,5108.935
431.6701875,5108.9515
431.6398125,5108.9655
431.61959375,5108.9755
431.59475,5108.9895
431.55903125,5108.997
431.54609375,5109.016
431.545875,5109.033
431.55715625,5109.0535
431.56015625,5109.0665
431.582875,5109.0855
431.6371875,5109.095
431.668875,5109.1355
431.71171875,5109.173
431.7476875,5109.1795
431.8126875,5109.175
431.83653125,5109.187
431.8514375,5109.212
431.86821875,5109.241
431.880375,5109.268
431.89290625,5109.2875
431.9100625,5109.324
431.92434375,5109.357
431.93471875,5109.3835
431.95925,5109.392
432.005375,5109.398
432.0373125,5109.4075
432.0770625,5109.413
432.1245625,5109.4255
432.1585,5109.4335
432.19175,5109.445
432.21671875,5109.449
432.22159375,5109.452
432.24215625,5109.4795
432.2605625,5109.516
432.2870625,5109.5635
432.30321875,5109.6165
432.32753125,5109.656
432.35596875,5109.684
432.39896875,5109.7165
432.4616875,5109.7285
432.51565625,5109.7325
432.58609375,5109.765
432.630125,5109.798
432.67675,5109.85
432.7581875,5109.914
432.81759375,5109.9265
432.8486875,5109.9165
432.9100625,5109.9095
432.92778125,5109.904
432.942875,5109.895
432.9531875,5109.8885
432.9901875,5109.869
433.0109375,5109.8625
433.082625,5109.894
433.16390625,5109.936
433.21884375,5109.9835
433.2843125,5109.9925
433.33496875,5109.984
433.3571875,5109.9745
433.40559375,5109.9525
433.45478125,5109.931
433.47465625,5109.919
433.554,5109.8195
433.56678125,5109.779
433.6343125,5109.761
433.69271875,5109.759
433.74215625,5109.752
433.772125,5109.7515
433.82009375,5109.808
433.87725,5109.852
433.90778125,5109.8685
433.93590625,5109.8785
434.0120625,5109.9045
434.0583125,5109.935
434.09996875,5109.964
434.1320625,5109.999
434.16684375,5110.042
434.20128125,5110.1245
434.242875,5110.1805
434.27396875,5110.2155
434.3135,5110.254
434.344875,5110.2905
434.38375,5110.351
434.43034375,5110.447
434.46390625,5110.5085
434.4970625,5110.561
434.494625,5110.612
434.4894375,5110.678
434.4929375,5110.721
434.4888125,5110.777
434.50840625,5110.837
434.53325,5110.8945
434.5765625,5110.9765
434.59825,5110.996
434.61309375,5111.0175
434.6438125,5111.061
434.68078125,5111.1585
434.69709375,5111.24
434.711875,5111.3235
434.7184375,5111.418
434.685375,5111.525
434.66115625,5111.617
434.6361875,5111.71
434.59171875,5111.783
434.5226875,5111.869
434.48,5111.951
434.45884375,5112.017
434.45565625,5112.0635
434.4168125,5112.2985
434.408,5112.4125
434.4239375,5112.5085
434.447125,5112.591
434.4653125,5112.676
434.50228125,5112.8315
434.54078125,5112.9295
434.5944375,5112.998
434.64209375,5113.062
434.72171875,5113.1255
434.7723125,5113.1615
434.84890625,5113.217
434.92025,5113.2865
434.9824375,5113.4115
435.02109375,5113.563
435.0229375,5113.7045
435.05378125,5113.831
435.124125,5113.9365
435.221875,5114.0255
435.316375,5114.062
435.43728125,5114.138
435.5443125,5114.2055
435.6273125,5114.236
435.639,5114.24
435.658125,5114.4205
435.664375,5114.5
435.680625,5114.56
435.69153125,5114.64
435.6984375,5114.6775
435.69746875,5114.704
435.6826875,5114.756
435.6233125,5114.929
435.47140625,5115.1005
435.2838125,5115.319
435.175,5115.455
435.10528125,5115.579
435.0606875,5115.636
434.94090625,5115.701
434.8390625,5115.76
434.75959375,5115.806
434.74334375,5115.861
434.7389375,5115.979
434.7195625,5116.1125
434.711,5116.2385
434.65459375,5116.35
434.6248125,5116.4075
434.63853125,5116.4965
434.66075,5116.559
434.62815625,5116.672
434.619,5116.716
434.62153125,5116.761
434.62371875,5116.79
434.62640625,5116.8195
434.62403125,5116.8495
434.63234375,5116.883
434.6314375,5116.909
434.631625,5116.9425
434.62796875,5116.9755
434.6255625,5116.999
434.61809375,5117.03
434.62053125,5117.0585
434.62065625,5117.086
434.6198125,5117.1165
434.614125,5117.148
434.605875,5117.174
434.59021875,5117.1975
434.575625,5117.225
434.55871875,5117.2495
434.54159375,5117.2755
434.52646875,5117.3
434.5105625,5117.322
434.4944375,5117.348
434.46965625,5117.3745
434.461125,5117.395
434.44446875,5117.419
434.431125,5117.4455
434.40915625,5117.469
434.38678125,5117.519
434.37778125,5117.5485
434.36803125,5117.578
434.35140625,5117.6065
434.34846875,5117.6305
434.331375,5117.6645
434.3188125,5117.6935
434.30396875,5117.7195
434.290625,5117.7465
434.27528125,5117.776
434.252,5117.794
434.22821875,5117.8185
434.21,5117.836
434.19409375,5117.8565
434.170875,5117.8855
434.154,5117.917
434.136375,5117.944
434.12121875,5117.964
434.1055625,5117.985
434.0948125,5118.0175
434.02765625,5118.154
434.01328125,5118.1765
433.995125,5118.202
433.990875,5118.217
433.99478125,5118.234
433.99340625,5118.2645
433.98725,5118.298
433.986375,5118.3265
433.97915625,5118.3565
433.971125,5118.379
433.95775,5118.443
433.94975,5118.4685
433.9430625,5118.5
433.93734375,5118.524
433.92984375,5118.552
433.9241875,5118.587
433.92153125,5118.6165
433.91690625,5118.652
433.9145,5118.679
433.90753125,5118.708
433.89803125,5118.735
433.887,5118.764
433.8825,5118.782
433.8748125,5118.818
433.8724375,5118.8465
433.86696875,5118.874
433.8539375,5118.9045
433.85128125,5118.9355
433.84609375,5118.9645
433.83634375,5118.9915
433.83090625,5119.0205
433.82671875,5119.05
433.826875,5119.0805
433.81609375,5119.107
433.81065625,5119.135
433.8029375,5119.167
433.79521875,5119.195
433.7851875,5119.22
433.77796875,5119.249
433.7669375,5119.28
433.7663125,5119.304
433.7644375,5119.3385
433.76065625,5119.3935
433.75878125,5119.4205
433.754625,5119.456
433.75275,5119.484
433.74478125,5119.5145
433.741125,5119.5435
433.7385,5119.576
433.72846875,5119.6055
433.72609375,5119.6355
433.71884375,5119.659
433.710625,5119.6905
433.70490625,5119.7155
433.69034375,5119.746
433.68309375,5119.756
433.67871875,5119.762
433.6678125,5119.765
433.63809375,5119.7645
433.6053125,5119.7695
433.57434375,5119.7755
433.5471875,5119.777
433.5083125,5119.7785
433.47909375,5119.782
433.45040625,5119.7855
433.4201875,5119.7885
433.38515625,5119.7975
433.3554375,5119.803
433.3219375,5119.8105
433.2895,5119.824
433.25625,5119.833
433.22815625,5119.856
433.21021875,5119.8735
433.18490625,5119.892
433.1725625,5119.9125
433.1530625,5119.9305
433.13059375,5119.956
433.11265625,5119.975
433.08684375,5119.9965
433.05515625,5120.013
433.02540625,5120.0095
432.99746875,5120.0095
432.9639375,5120.0105
432.928625,5120.012
432.9014375,5120.0145
432.865875,5120.018
432.849375,5120.0215
432.83340625,5120.026
432.8088125,5120.0365
432.70225,5120.12
432.68553125,5120.127
432.655125,5120.144
432.6416875,5120.152
432.6295625,5120.1655
432.61871875,5120.178
432.5854375,5120.2805
432.56834375,5120.3155
432.55634375,5120.348
432.5409375,5120.3705
432.52990625,5120.3985
432.51990625,5120.4255
432.50125,5120.4565
432.483125,5120.4875
432.46475,5120.5215
432.45565625,5120.5325
432.44859375,5120.5425
432.43953125,5120.5565
432.4291875,5120.572
432.41559375,5120.5975
432.40275,5120.617
432.3929375,5120.6345
432.38615625,5120.6515
432.37840625,5120.6725
432.37340625,5120.691
432.3578125,5120.721
432.34090625,5120.7395
432.338125,5120.7435
432.33259375,5120.7555
432.32859375,5120.7655
432.3200625,5120.7915
432.30678125,5120.8225
432.290125,5120.844
432.27509375,5120.8825
432.26521875,5120.8935
432.24853125,5120.9095
432.23359375,5120.9175
432.21534375,5120.9235
432.1729375,5120.932
432.13940625,5120.936
432.1170625,5120.9375
432.10209375,5120.94
432.08478125,5120.937
432.06753125,5120.9385
432.04946875,5120.939
432.03221875,5120.9395
432.01671875,5120.9405
431.99615625,5120.943
431.97909375,5120.941
431.96209375,5120.942
431.94559375,5120.949
431.93671875,5120.9515
431.9299375,5120.962
431.921625,5120.976
431.91053125,5120.9925
431.9055,5121.0035
431.8974375,5121.019
431.889125,5121.0295
431.8810625,5121.0445
431.87325,5121.0545
431.86340625,5121.0675
431.8548125,5121.075
431.84778125,5121.0895
431.82934375,5121.1155
431.80659375,5121.137
431.79928125,5121.146
431.7894375,5121.1585
431.7803125,5121.165
431.76946875,5121.1745
431.76109375,5121.182
431.75228125,5121.1975
431.74296875,5121.209
431.73590625,5121.223
431.73240625,5121.234
431.72309375,5121.2495
431.719875,5121.2655
431.71540625,5121.284
431.71215625,5121.2955
431.70515625,5121.3125
431.69003125,5121.3375
431.67365625,5121.363
431.65803125,5121.39
431.64271875,5121.422
431.63221875,5121.452
431.62953125,5121.477
431.623375,5121.5095
431.62075,5121.5425
431.61884375,5121.567
431.6164375,5121.5925
431.6204375,5121.6265
431.62340625,5121.6605
431.62434375,5121.6905
431.63259375,5121.7155
431.639625,5121.747
431.6410625,5121.775
431.64503125,5121.805
431.65053125,5121.8385
431.65378125,5121.8735
431.6536875,5121.9025
431.64621875,5121.9335
431.64178125,5121.9605
431.63409375,5121.9945
431.6289375,5122.0275
431.61890625,5122.0515
431.6086875,5122.0865
431.5984375,5122.1175
431.59146875,5122.1445
431.58275,5122.1785
431.57221875,5122.205
431.56728125,5122.233
431.55040625,5122.306
431.5045,5122.337
431.494125,5122.343
431.48128125,5122.3495
431.47196875,5122.354
431.4426875,5122.3655
431.4196875,5122.3725
431.3984375,5122.378
431.37259375,5122.382
431.34021875,5122.389
431.321,5122.396
431.288625,5122.4025
431.25871875,5122.406
431.23359375,5122.4065
431.20315625,5122.407
431.174625,5122.4185
431.150875,5122.425
431.120125,5122.423
431.08965625,5122.421
431.06090625,5122.416
431.0305625,5122.4045
430.99446875,5122.388
430.9631875,5122.382
430.91659375,5122.3705
430.888375,5122.365
430.83065625,5122.3475
430.83046875,5122.3515
430.82890625,5122.3675
430.82775,5122.3945
430.82734375,5122.422
430.81959375,5122.474
430.81990625,5122.4975
430.81778125,5122.5275
430.81584375,5122.5535
430.81,5122.572
430.79609375,5122.596
430.771375,5122.625
430.7480625,5122.647
430.72428125,5122.6705
430.7016875,5122.689
430.668375,5122.704
430.62825,5122.7205
430.597625,5122.7245
430.56365625,5122.727
430.53475,5122.728
430.51040625,5122.7285
430.4799375,5122.7285
430.45225,5122.7245
430.42415625,5122.7315
430.39865625,5122.74
430.37090625,5122.752
430.342625,5122.7625
430.3201875,5122.774
430.2886875,5122.79
430.26878125,5122.8005
430.251625,5122.807
430.22246875,5122.8085
430.20703125,5122.811
430.19309375,5122.813
430.16265625,5122.8125
430.1385625,5122.812
430.10559375,5122.813
430.075625,5122.81
430.04215625,5122.8125
430.0081875,5122.8135
429.97678125,5122.819
429.942125,5122.825
429.90771875,5122.8325
429.87053125,5122.841
429.84146875,5122.8495
429.8183125,5122.8615
429.7908125,5122.875
429.76684375,5122.8825
429.7419375,5122.8995
429.727625,5122.909
429.711125,5122.9275
429.699625,5122.9405
429.6871875,5122.959
429.66475,5122.9885
429.6438125,5123.018
429.625125,5123.0425
429.60371875,5123.073
429.5814375,5123.096
429.5030625,5123.1345
429.4258125,5123.1675
429.3243125,5123.256
429.28459375,5123.333
429.25590625,5123.3705
429.25590625,5123.406
429.23603125,5123.5405
429.2228125,5123.5955
429.2161875,5123.6285
429.33534375,5123.642
429.4964375,5123.6595
429.5471875,5123.697
429.5825,5123.737
429.63546875,5123.781
429.66334375,5123.824
429.6623125,5123.8425
429.662625,5123.8675
429.66396875,5123.8925
429.66434375,5123.92
429.66309375,5123.9405
429.6625625,5123.9575
429.66328125,5123.9745
429.66328125,5123.9945
429.6635,5124.01
429.66065625,5124.0255
429.65959375,5124.04
429.65728125,5124.0585
429.65571875,5124.0735
429.6549375,5124.092
429.655125,5124.105
429.656375,5124.1235
429.655625,5124.143
429.65384375,5124.162
429.6485625,5124.1845
429.64546875,5124.201
429.63775,5124.212
429.62909375,5124.2275
429.61925,5124.2515
429.6169375,5124.269
429.6286875,5124.274
429.63734375,5124.2765
429.65421875,5124.2865
429.6688125,5124.2975
429.681625,5124.306
429.69903125,5124.3195
429.71540625,5124.3305
429.73896875,5124.346
429.75278125,5124.354
429.7663125,5124.361
429.77703125,5124.367
429.7935625,5124.3685
429.80703125,5124.3705
429.82584375,5124.375
429.840875,5124.379
429.867375,5124.388
429.880875,5124.3905
429.906125,5124.4015
429.92553125,5124.4115
429.94290625,5124.42
429.97025,5124.4345
429.98965625,5124.445
430.01603125,5124.462
430.03746875,5124.4735
430.054875,5124.484
430.0753125,5124.4955
430.101625,5124.507
430.12103125,5124.517
430.14303125,5124.5315
430.165625,5124.5505
430.211125,5124.576
430.22484375,5124.598
430.23946875,5124.6285
430.24675,5124.6415
430.25328125,5124.657
430.2608125,5124.669
430.267,5124.677
430.276,5124.685
430.29465625,5124.695
430.31078125,5124.706
430.32209375,5124.7165
430.33853125,5124.7325
430.35421875,5124.747
430.369375,5124.762
430.383,5124.774
430.40453125,5124.7905
430.42375,5124.806
430.45134375,5124.839
430.459375,5124.8515
430.47334375,5124.87
430.48578125,5124.8895
430.495625,5124.9055
430.50415625,5124.918
430.5150625,5124.9355
430.5275,5124.9555
430.5384375,5124.977
430.54834375,5124.995
430.556125,5125.008
430.56240625,5125.022
430.569875,5125.031
430.5834375,5125.0385
430.5964375,5125.0435
430.6190625,5125.0475
430.63509375,5125.0505
430.6635,5125.0485
430.72646875,5125.0705
430.74234375,5125.0805
430.7561875,5125.091
430.77953125,5125.11
430.792375,5125.121
430.80803125,5125.1355
430.819875,5125.1475
430.8345625,5125.1645
430.844625,5125.1765
430.851625,5125.1865
430.86296875,5125.201
430.87334375,5125.217
430.88315625,5125.2305
430.89371875,5125.241
430.90453125,5125.2535
430.91509375,5125.2665
430.92640625,5125.277
430.9376875,5125.2855
430.95334375,5125.2975
430.96640625,5125.3075
430.97765625,5125.314
430.99965625,5125.327
431.014,5125.3365
431.028375,5125.348
431.034625,5125.359
431.04090625,5125.375
431.04671875,5125.392
431.05253125,5125.408
431.060125,5125.4265
431.0654375,5125.442
431.0714375,5125.4565
431.0785625,5125.476
431.08409375,5125.4915
431.088625,5125.508
431.09446875,5125.526
431.0986875,5125.5395
431.1055625,5125.559
431.1098125,5125.5725
431.1148125,5125.5875
431.11803125,5125.5995
431.1215,5125.613
431.126,5125.627
431.13075,5125.639
431.1344375,5125.6485
431.13815625,5125.6615
431.14134375,5125.673
431.144,5125.6815
431.15046875,5125.69
431.16153125,5125.701
431.16896875,5125.708
431.175875,5125.712
431.18403125,5125.714
431.2008125,5125.7165
431.21859375,5125.7185
431.23234375,5125.7205
431.24403125,5125.7215
431.268375,5125.72
431.286875,5125.717
431.31046875,5125.715
431.33125,5125.7135
431.35334375,5125.7135
431.3635,5125.714
431.37140625,5125.717
431.38190625,5125.7225
431.39290625,5125.7305
431.40621875,5125.7395
431.41496875,5125.746
431.4241875,5125.7525
431.43559375,5125.7515
431.46275,5125.7505
431.52571875,5125.7515
431.55671875,5125.755
431.57834375,5125.758
431.6000625,5125.769
431.62715625,5125.781
431.64303125,5125.792
431.655375,5125.8025
431.6661875,5125.8135
431.71859375,5125.841
431.735,5125.8545
431.758125,5125.874
431.77115625,5125.8805
431.83253125,5125.932
431.8430625,5125.9415
431.8665,5125.9665
431.87459375,5125.9815
431.8834375,5125.9985
431.8879375,5126.012
431.8963125,5126.031
431.9139375,5126.076
431.9186875,5126.0895
431.9255,5126.106
431.934125,5126.1235
431.9735625,5126.1865
431.984,5126.2085
431.992625,5126.2265
431.99759375,5126.2375
432.00359375,5126.25
432.0078125,5126.2595
432.01559375,5126.272
432.04490625,5126.3185
432.05140625,5126.3305
432.0628125,5126.3485
432.072375,5126.361
432.11578125,5126.3785
432.12909375,5126.386
432.14084375,5126.3925
432.15040625,5126.4045
432.16525,5126.432
432.17128125,5126.4445
432.17515625,5126.47
432.177625,5126.4835
432.1791875,5126.504
432.1819375,5126.5215
432.1846875,5126.5355
432.18640625,5126.5505
432.18996875,5126.569
432.19246875,5126.5855
432.19571875,5126.6005
432.19571875,5126.619
432.1949375,5126.637
