"Station.ID","Date","A","UTMX","UTMY","WS","TEMP","HMIX","PREC","EMI","PM10"
14,"14/10/05",551.6,383.63,4915.52,0.86,285,782.21,0,31.07,71
15,"14/10/05",271.7,436.69,5046.69,0.84,285.04,860.28,0,24.54,71
16,"14/10/05",337,386.95,5003.68,0.58,285.36,750.29,0,11.89,74
17,"14/10/05",154,470.41,5031.91,1.01,285.45,613.21,0,47.52,83
18,"14/10/05",201.7,483.16,4956.77,0.7,284.45,745.61,0,16.07,79
19,"14/10/05",374.9,368.18,4971.65,0.68,285.65,718.87,0,29.11,85
20,"14/10/05",243.6,393.64,4986.79,0.38,285.7,775.54,0,255.31,93
21,"14/10/05",243.6,396.04,4992.42,0.43,286.2,814.66,0,236.92,112
22,"14/10/05",118.5,489,4971.8,0.38,284.7,739.3,0,35.19,66
23,"14/10/05",131,454.26,5019.81,0.67,284.57,654.77,0,33.38,93
24,"14/10/05",201.4,466.4,5086.6,0.76,286.48,487.11,0,24.59,35
1,"15/10/05",95.2,469.45,4972.85,0.58,284.88,662.81,0,26.05,93
2,"15/10/05",164.1,423.48,4950.69,0.59,286.2,800.93,0,18.74,77
3,"15/10/05",242.9,490.71,4948.86,0.49,284.49,678.69,0,6.28,76
4,"15/10/05",149.9,437.36,4973.34,0.89,285.88,767.67,0,29.35,99
5,"15/10/05",405,426.44,5045.66,0.91,285.61,841.95,0,32.19,70
6,"15/10/05",257.5,394.6,5001.18,0.74,285.61,859.64,0,34.24,109
7,"15/10/05",313.2,457.96,5061.46,1.13,285,809.89,0,17.53,59
8,"15/10/05",345.2,444.29,5062.64,1.03,285.45,827.43,0,11.97,54
9,"15/10/05",331,376.96,4993.48,0.69,284.2,785.24,0,16.15,97
10,"15/10/05",280.4,416.65,4985.65,0.48,285.16,776.99,0,5.93,99
11,"15/10/05",238.8,399.22,4967.87,0.46,284.45,806.65,0,14.11,128
12,"15/10/05",118.3,456.49,4998.42,0.92,285.65,697.18,0,25.54,73
13,"15/10/05",124.7,483.36,5028.7,1,285.37,608.2,0,7.02,NA
14,"15/10/05",551.6,383.63,4915.52,0.78,284.82,783.28,0,24.09,76
15,"15/10/05",271.7,436.69,5046.69,0.95,285.06,838.06,0,19.26,72
16,"15/10/05",337,386.95,5003.68,0.61,285.39,826.3,0,7.08,85
17,"15/10/05",154,470.41,5031.91,1.23,285.05,549.44,0,36.7,96
18,"15/10/05",201.7,483.16,4956.77,0.53,284.69,598.58,0,12.22,88
19,"15/10/05",374.9,368.18,4971.65,0.63,285.64,810.66,0,23.6,96
20,"15/10/05",243.6,393.64,4986.79,0.42,285.64,855.8,0,187.11,93
21,"15/10/05",243.6,396.04,4992.42,0.48,286.12,908.25,0,184.5,121
22,"15/10/05",118.5,489,4971.8,0.39,284.93,533.34,0,22.45,80
23,"15/10/05",131,454.26,5019.81,0.77,284.41,587.25,0,26.15,107
24,"15/10/05",201.4,466.4,5086.6,0.94,286.52,442.48,0,16.78,33
1,"16/10/05",95.2,469.45,4972.85,0.89,285.67,640.87,0,22.21,88
2,"16/10/05",164.1,423.48,4950.69,0.59,287.04,699.03,0,15.37,62
3,"16/10/05",242.9,490.71,4948.86,0.45,286.01,650.92,0,5.24,67
4,"16/10/05",149.9,437.36,4973.34,0.82,286.55,677.15,0,25.09,88
5,"16/10/05",405,426.44,5045.66,0.72,286.52,796.78,0,26.45,55
6,"16/10/05",257.5,394.6,5001.18,0.83,286.13,777.68,0,26.23,108
7,"16/10/05",313.2,457.96,5061.46,1.08,285.02,710.73,0,14.42,48
8,"16/10/05",345.2,444.29,5062.64,0.98,285.96,793.64,0,9.26,45
9,"16/10/05",331,376.96,4993.48,0.64,284.93,755.33,0,12.92,100
10,"16/10/05",280.4,416.65,4985.65,0.49,285.83,708.43,0,5.27,92
11,"16/10/05",238.8,399.22,4967.87,0.45,285.2,663.07,0,12.51,126
12,"16/10/05",118.3,456.49,4998.42,0.61,285.95,582.12,0,21.08,70
13,"16/10/05",124.7,483.36,5028.7,0.9,284.8,472.54,0,5.74,NA
14,"16/10/05",551.6,383.63,4915.52,0.81,285.9,610.69,0,18.7,73
15,"16/10/05",271.7,436.69,5046.69,0.84,285.37,701.58,0,15.05,70
16,"16/10/05",337,386.95,5003.68,0.64,286.04,781.32,0,5.34,90
17,"16/10/05",154,470.41,5031.91,1.07,284.86,413.64,0,28.38,78
18,"16/10/05",201.7,483.16,4956.77,0.57,285.72,648.79,0,9.6,67
19,"16/10/05",374.9,368.18,4971.65,0.63,286.06,746.19,0,19.66,99
20,"16/10/05",243.6,393.64,4986.79,0.48,286.23,774.46,0,145.86,93
21,"16/10/05",243.6,396.04,4992.42,0.52,286.64,837.68,0,150.31,137
22,"16/10/05",118.5,489,4971.8,0.65,285.72,613.42,0,18.32,71
23,"16/10/05",131,454.26,5019.81,0.6,284.23,398.76,0,21.82,108
24,"16/10/05",201.4,466.4,5086.6,1.11,286.67,445.38,0,13.96,22
1,"17/10/05",95.2,469.45,4972.85,1.31,286.4,714.13,0,37.94,106
2,"17/10/05",164.1,423.48,4950.69,0.77,286.26,769.7,0,21.19,107
3,"17/10/05",242.9,490.71,4948.86,0.51,284.89,675.3,0,7.94,105
4,"17/10/05",149.9,437.36,4973.34,1.37,286.33,776.51,0,32.8,129
5,"17/10/05",405,426.44,5045.66,0.57,285.57,877.98,0,35.98,76
6,"17/10/05",257.5,394.6,5001.18,0.88,286.14,884.8,0,47.61,125
7,"17/10/05",313.2,457.96,5061.46,1.02,285.14,793.62,0,22.94,53
8,"17/10/05",345.2,444.29,5062.64,0.92,285.07,813.92,0,15.03,66
9,"17/10/05",331,376.96,4993.48,0.27,284.51,809.74,0,23.46,122
10,"17/10/05",280.4,416.65,4985.65,0.91,285.74,820.23,0,6.77,128
11,"17/10/05",238.8,399.22,4967.87,0.63,286.04,844.01,0,15.19,167
12,"17/10/05",118.3,456.49,4998.42,1.31,286.29,753.76,0,28.86,87
13,"17/10/05",124.7,483.36,5028.7,1.4,286.5,665.87,0,9.66,57
14,"17/10/05",551.6,383.63,4915.52,0.66,284.79,614.09,1.67,28,77
15,"17/10/05",271.7,436.69,5046.69,0.87,285.65,891.28,0,21.9,79
16,"17/10/05",337,386.95,5003.68,0.63,285.84,862.63,0,11.06,94
17,"17/10/05",154,470.41,5031.91,1.46,286.37,649.27,0,42.53,87
18,"17/10/05",201.7,483.16,4956.77,0.69,285.66,602.31,0,14.49,90
19,"17/10/05",374.9,368.18,4971.65,0.34,285.61,815.18,0,25.94,124
20,"17/10/05",243.6,393.64,4986.79,0.51,286.06,898.85,0,227.62,125
21,"17/10/05",243.6,396.04,4992.42,0.59,286.23,937.27,0,208.71,137
22,"17/10/05",118.5,489,4971.8,0.9,286.19,639.91,0,32.14,86
23,"17/10/05",131,454.26,5019.81,1.06,285.6,634.03,0,29.65,102
24,"17/10/05",201.4,466.4,5086.6,0.78,286.18,488.08,0,22.02,40
1,"18/10/05",95.2,469.45,4972.85,1.06,284.94,687.83,0,37.87,49
2,"18/10/05",164.1,423.48,4950.69,0.94,284.46,733.62,0,21.09,46
3,"18/10/05",242.9,490.71,4948.86,0.7,283.2,723.12,0,7.93,48
4,"18/10/05",149.9,437.36,4973.34,1.18,284.71,659.13,0,32.92,49
5,"18/10/05",405,426.44,5045.66,0.32,283.82,546.43,3.03,35.77,35
6,"18/10/05",257.5,394.6,5001.18,1.29,284.56,635.52,0,47.66,36
7,"18/10/05",313.2,457.96,5061.46,0.78,283.93,855.71,0,22.84,31
8,"18/10/05",345.2,444.29,5062.64,0.75,283.27,686.79,1.15,14.96,35
9,"18/10/05",331,376.96,4993.48,0.35,283.52,485.53,2.35,23.6,42
10,"18/10/05",280.4,416.65,4985.65,0.9,284.18,721.1,0,6.76,43
11,"18/10/05",238.8,399.22,4967.87,0.83,284.64,604.02,0,15.23,66
12,"18/10/05",118.3,456.49,4998.42,1.06,285.3,758.62,0,28.7,40
13,"18/10/05",124.7,483.36,5028.7,1.2,285.62,810.18,0,9.63,42
14,"18/10/05",551.6,383.63,4915.52,0.81,283.02,312.39,3,27.86,33
15,"18/10/05",271.7,436.69,5046.69,0.6,284.22,597.04,1.07,21.79,34
16,"18/10/05",337,386.95,5003.68,0.86,284.35,581.43,4.36,11.03,35
17,"18/10/05",154,470.41,5031.91,1.33,285.24,592.38,0,42.38,33
18,"18/10/05",201.7,483.16,4956.77,0.55,283.99,705.81,0,14.43,34
19,"18/10/05",374.9,368.18,4971.65,0.74,283.64,511.48,3.75,25.9,56
20,"18/10/05",243.6,393.64,4986.79,0.65,284.33,557.47,0,226.41,46
21,"18/10/05",243.6,396.04,4992.42,0.89,284.56,610.66,0,207.42,NA
22,"18/10/05",118.5,489,4971.8,0.62,284.5,726.33,0,32.13,29
23,"18/10/05",131,454.26,5019.81,1.48,285.07,657.76,0,29.52,61
24,"18/10/05",201.4,466.4,5086.6,0.64,284.89,349.95,1.04,21.89,18
1,"19/10/05",95.2,469.45,4972.85,0.86,284.09,419.11,3.55,39.03,53
2,"19/10/05",164.1,423.48,4950.69,0.71,283.67,451.02,1.47,21.93,42
3,"19/10/05",242.9,490.71,4948.86,0.74,282.33,307.23,16.19,8.16,50
4,"19/10/05",149.9,437.36,4973.34,0.8,283.78,436.31,3.52,34.28,58
5,"19/10/05",405,426.44,5045.66,0.25,283.41,492.19,3.05,37.39,39
6,"19/10/05",257.5,394.6,5001.18,0.61,283.64,514.58,5.57,49,30
7,"19/10/05",313.2,457.96,5061.46,0.55,283.8,674.63,1.05,23.69,28
8,"19/10/05",345.2,444.29,5062.64,0.52,283.04,558.3,1.73,15.51,29
9,"19/10/05",331,376.96,4993.48,0.36,282.94,431.69,3.44,24.11,32
10,"19/10/05",280.4,416.65,4985.65,0.41,283.29,442.96,5.67,6.96,39
11,"19/10/05",238.8,399.22,4967.87,0.46,283.71,494.69,5.86,15.7,47
12,"19/10/05",118.3,456.49,4998.42,1.08,284.3,433.67,2.01,29.9,33
13,"19/10/05",124.7,483.36,5028.7,0.5,284.65,418.81,0,9.89,65
14,"19/10/05",551.6,383.63,4915.52,0.81,282.71,315.06,10.32,28.92,34
15,"19/10/05",271.7,436.69,5046.69,0.39,283.75,519.17,2.19,22.69,37
16,"19/10/05",337,386.95,5003.68,0.48,283.54,489.41,6.48,11.32,23
17,"19/10/05",154,470.41,5031.91,0.63,284.21,397.07,1.1,44.02,47
18,"19/10/05",201.7,483.16,4956.77,0.98,283.33,363.24,8.2,14.96,37
19,"19/10/05",374.9,368.18,4971.65,0.58,283.04,442.13,5.72,26.99,38
20,"19/10/05",243.6,393.64,4986.79,0.34,283.48,481.63,6.26,236.07,46
21,"19/10/05",243.6,396.04,4992.42,0.39,283.66,510.04,6.93,217.3,55
22,"19/10/05",118.5,489,4971.8,0.79,283.82,391.56,5.06,33.06,29
23,"19/10/05",131,454.26,5019.81,0.72,284.11,429.05,2.01,30.76,62
24,"19/10/05",201.4,466.4,5086.6,0.92,285.19,290.3,0,22.79,22
1,"20/10/05",95.2,469.45,4972.85,1,284.31,440.15,5.9,39.52,33
2,"20/10/05",164.1,423.48,4950.69,0.92,284.26,668.83,1.27,22.26,38
3,"20/10/05",242.9,490.71,4948.86,1.03,282.26,339.97,9.94,8.28,18
4,"20/10/05",149.9,437.36,4973.34,0.71,284.22,535.27,1.77,34.7,44
5,"20/10/05",405,426.44,5045.66,0.4,284.01,623.13,0,38.01,40
6,"20/10/05",257.5,394.6,5001.18,0.87,284.59,823.14,0,49.58,43
7,"20/10/05",313.2,457.96,5061.46,0.47,284.05,516.97,1.73,24.03,28
8,"20/10/05",345.2,444.29,5062.64,0.48,283.42,506.92,0,15.73,33
9,"20/10/05",331,376.96,4993.48,0.46,283.92,740.12,0,24.39,47
10,"20/10/05",280.4,416.65,4985.65,0.42,283.93,562.32,0,7.03,35
11,"20/10/05",238.8,399.22,4967.87,0.58,284.5,748.82,0,15.91,71
12,"20/10/05",118.3,456.49,4998.42,0.46,284.41,411.61,3.93,30.36,29
13,"20/10/05",124.7,483.36,5028.7,0.53,284.52,342.66,2.76,9.99,57
14,"20/10/05",551.6,383.63,4915.52,0.74,283.55,641.59,2.81,29.33,32
15,"20/10/05",271.7,436.69,5046.69,0.44,284.11,626.3,0,23.04,40
16,"20/10/05",337,386.95,5003.68,0.67,284.46,797.47,0,11.42,38
17,"20/10/05",154,470.41,5031.91,0.56,284.14,286.1,3.02,44.7,40
18,"20/10/05",201.7,483.16,4956.77,1.27,283.44,417.34,10.29,15.18,12
19,"20/10/05",374.9,368.18,4971.65,0.56,284,760.27,0,27.37,75
20,"20/10/05",243.6,393.64,4986.79,0.49,284.3,786.87,0,239.72,64
21,"20/10/05",243.6,396.04,4992.42,0.55,284.6,831.02,0,221.03,68
22,"20/10/05",118.5,489,4971.8,1.09,283.88,408.28,11.02,33.47,11
23,"20/10/05",131,454.26,5019.81,0.61,284.49,372.17,1.91,31.26,47
24,"20/10/05",201.4,466.4,5086.6,1.17,285.26,364.43,1.42,23.14,17
1,"21/10/05",95.2,469.45,4972.85,0.51,285.77,679.49,0,41.6,55
2,"21/10/05",164.1,423.48,4950.69,0.45,285.27,615.68,0,23.68,24
3,"21/10/05",242.9,490.71,4948.86,0.35,284.07,442.79,0,8.7,31
4,"21/10/05",149.9,437.36,4973.34,0.58,285.45,727.79,0,37.07,50
5,"21/10/05",405,426.44,5045.66,0.42,285.13,813.61,0,40.68,44
6,"21/10/05",257.5,394.6,5001.18,0.54,285.66,881.63,0,51.99,49
7,"21/10/05",313.2,457.96,5061.46,0.68,285.3,832.01,0,25.47,NA
8,"21/10/05",345.2,444.29,5062.64,0.64,284.74,832.36,0,16.64,32
9,"21/10/05",331,376.96,4993.48,0.37,285.08,881.6,0,25.49,41
10,"21/10/05",280.4,416.65,4985.65,0.6,284.91,787.48,0,7.37,35
11,"21/10/05",238.8,399.22,4967.87,0.41,285.17,791.54,0,16.82,52
12,"21/10/05",118.3,456.49,4998.42,0.84,285.96,734.19,0,32.34,40
13,"21/10/05",124.7,483.36,5028.7,0.67,285.87,605.44,0,10.42,51
14,"21/10/05",551.6,383.63,4915.52,0.43,284.03,491.51,0,31.07,27
15,"21/10/05",271.7,436.69,5046.69,0.53,285.34,832.62,0,24.54,43
16,"21/10/05",337,386.95,5003.68,0.41,285.44,867.73,0,11.89,36
17,"21/10/05",154,470.41,5031.91,0.8,285.49,651.58,0,47.52,40
18,"21/10/05",201.7,483.16,4956.77,0.37,285.09,553.47,0,16.07,28
19,"21/10/05",374.9,368.18,4971.65,0.4,285.28,805.48,0,29.11,47
20,"21/10/05",243.6,393.64,4986.79,0.38,285.42,860.9,0,255.31,54
21,"21/10/05",243.6,396.04,4992.42,0.38,285.87,893.25,0,236.92,64
22,"21/10/05",118.5,489,4971.8,0.39,285.57,580.24,0,35.19,19
23,"21/10/05",131,454.26,5019.81,0.62,285.73,686.92,0,33.38,46
24,"21/10/05",201.4,466.4,5086.6,1.03,286.5,414.55,0,24.59,19
1,"22/10/05",95.2,469.45,4972.85,0.9,286.52,736.27,0,26.05,58
2,"22/10/05",164.1,423.48,4950.69,0.45,286.42,850.26,0,18.74,32
3,"22/10/05",242.9,490.71,4948.86,0.24,285.33,613.35,0,6.28,45
4,"22/10/05",149.9,437.36,4973.34,0.83,286.2,820.54,0,29.35,49
5,"22/10/05",405,426.44,5045.66,0.62,285.8,942.83,0,32.19,37
6,"22/10/05",257.5,394.6,5001.18,0.54,286.43,1041.2,0,34.24,65
7,"22/10/05",313.2,457.96,5061.46,0.99,285.46,963.5,0,17.53,NA
8,"22/10/05",345.2,444.29,5062.64,1.01,285.56,984.87,0,11.97,28
9,"22/10/05",331,376.96,4993.48,0.33,285.3,962.27,0,16.15,55
10,"22/10/05",280.4,416.65,4985.65,0.57,285.58,875.43,0,5.93,38
11,"22/10/05",238.8,399.22,4967.87,0.36,285.7,921.56,0,14.11,64
12,"22/10/05",118.3,456.49,4998.42,0.74,286.89,889.14,0,25.54,44
13,"22/10/05",124.7,483.36,5028.7,0.71,287.17,835.89,0,7.02,57
14,"22/10/05",551.6,383.63,4915.52,0.58,284.98,777.75,0,24.09,NA
15,"22/10/05",271.7,436.69,5046.69,0.83,285.59,970.27,0,19.26,37
16,"22/10/05",337,386.95,5003.68,0.37,286.13,1004.5,0,7.08,33
17,"22/10/05",154,470.41,5031.91,0.9,286.16,753.95,0,36.7,45
18,"22/10/05",201.7,483.16,4956.77,0.38,286.08,693.45,0,12.22,29
19,"22/10/05",374.9,368.18,4971.65,0.38,286.13,977.68,0,23.6,54
20,"22/10/05",243.6,393.64,4986.79,0.4,286.25,992.04,0,187.11,51
21,"22/10/05",243.6,396.04,4992.42,0.38,286.82,1070.9,0,184.5,72
22,"22/10/05",118.5,489,4971.8,0.57,286.48,734.32,0,22.45,40
23,"22/10/05",131,454.26,5019.81,0.77,285.9,787.85,0,26.15,58
24,"22/10/05",201.4,466.4,5086.6,0.78,287.56,490.77,0,16.78,23
1,"23/10/05",95.2,469.45,4972.85,0.74,286.01,289.1,0,22.21,58
2,"23/10/05",164.1,423.48,4950.69,0.49,286,284.79,0,15.37,40
3,"23/10/05",242.9,490.71,4948.86,0.31,285.44,251.42,0,5.24,42
4,"23/10/05",149.9,437.36,4973.34,0.61,285.86,317.57,0,25.09,67
5,"23/10/05",405,426.44,5045.66,0.43,285.73,497.07,0,26.45,62
6,"23/10/05",257.5,394.6,5001.18,0.73,285.45,527.97,0,26.23,73
7,"23/10/05",313.2,457.96,5061.46,0.5,285.83,548.97,0,14.42,NA
8,"23/10/05",345.2,444.29,5062.64,0.5,285.36,465.33,0,9.26,45
9,"23/10/05",331,376.96,4993.48,0.48,285.13,485.44,0,12.92,64
10,"23/10/05",280.4,416.65,4985.65,0.47,285.36,378.61,0,5.27,53
11,"23/10/05",238.8,399.22,4967.87,0.43,284.56,394.39,0,12.51,70
12,"23/10/05",118.3,456.49,4998.42,0.44,286.41,312.31,0,21.08,53
13,"23/10/05",124.7,483.36,5028.7,0.51,287.37,336.7,0,5.74,80
14,"23/10/05",551.6,383.63,4915.52,0.65,284.75,297.4,0,18.7,NA
15,"23/10/05",271.7,436.69,5046.69,0.36,285.98,505.67,0,15.05,51
16,"23/10/05",337,386.95,5003.68,0.55,285.41,508.33,0,5.34,42
17,"23/10/05",154,470.41,5031.91,0.61,286.69,274.08,0,28.38,64
18,"23/10/05",201.7,483.16,4956.77,0.41,285.82,260.6,0,9.6,35
19,"23/10/05",374.9,368.18,4971.65,0.41,285.94,495.3,0,19.66,74
20,"23/10/05",243.6,393.64,4986.79,0.43,285.52,455.69,0,145.86,60
21,"23/10/05",243.6,396.04,4992.42,0.4,285.85,514.4,0,150.31,94
22,"23/10/05",118.5,489,4971.8,0.54,286.13,284.74,0,18.32,32
23,"23/10/05",131,454.26,5019.81,0.62,286.38,326.18,0,21.82,69
24,"23/10/05",201.4,466.4,5086.6,0.81,286.9,301.99,2.06,13.96,20
1,"24/10/05",95.2,469.45,4972.85,0.94,286.22,659.47,0,37.94,66
2,"24/10/05",164.1,423.48,4950.69,0.75,286.91,819.52,0,21.19,41
3,"24/10/05",242.9,490.71,4948.86,0.44,286.59,776.31,0,7.94,56
4,"24/10/05",149.9,437.36,4973.34,0.94,286.51,734.07,0,32.8,63
5,"24/10/05",405,426.44,5045.66,0.76,286.07,605.97,0,35.98,35
6,"24/10/05",257.5,394.6,5001.18,0.83,285.8,861.01,0,47.61,65
7,"24/10/05",313.2,457.96,5061.46,1.08,285.67,734.49,0,22.94,32
8,"24/10/05",345.2,444.29,5062.64,1.01,285.88,690.86,0,15.03,26
9,"24/10/05",331,376.96,4993.48,0.73,284.83,795.57,0,23.46,53
10,"24/10/05",280.4,416.65,4985.65,0.69,285.68,791.65,0,6.77,50
11,"24/10/05",238.8,399.22,4967.87,0.6,285.12,732.05,0,15.19,73
12,"24/10/05",118.3,456.49,4998.42,0.71,285.81,671.36,0,28.86,46
13,"24/10/05",124.7,483.36,5028.7,0.8,285.74,700.77,0,9.66,52
14,"24/10/05",551.6,383.63,4915.52,1.03,285.85,867.78,0,28,NA
15,"24/10/05",271.7,436.69,5046.69,0.81,285.52,584.15,0,21.9,47
16,"24/10/05",337,386.95,5003.68,0.66,285.66,832.72,0,11.06,40
17,"24/10/05",154,470.41,5031.91,0.96,285.36,528.41,0,42.53,42
18,"24/10/05",201.7,483.16,4956.77,0.45,286.49,708.67,0,14.49,47
19,"24/10/05",374.9,368.18,4971.65,0.63,286.07,794.75,0,25.94,61
20,"24/10/05",243.6,393.64,4986.79,0.56,285.97,826.76,0,227.62,61
21,"24/10/05",243.6,396.04,4992.42,0.51,286.42,889.4,0,208.71,110
22,"24/10/05",118.5,489,4971.8,0.5,286.57,660.48,0,32.14,45
23,"24/10/05",131,454.26,5019.81,0.66,285.1,527.24,0,29.65,66
24,"24/10/05",201.4,466.4,5086.6,0.82,286.99,313.45,0,22.02,16
1,"25/10/05",95.2,469.45,4972.85,0.48,287.65,576.4,0,37.87,90
2,"25/10/05",164.1,423.48,4950.69,0.64,287.35,642.51,0,21.09,NA
3,"25/10/05",242.9,490.71,4948.86,0.48,286.99,386.7,0,7.93,75
4,"25/10/05",149.9,437.36,4973.34,0.62,287.21,604.42,0,32.92,79
5,"25/10/05",405,426.44,5045.66,0.54,285.99,513.66,0,35.77,70
6,"25/10/05",257.5,394.6,5001.18,0.6,286.55,628.79,0,47.66,78
7,"25/10/05",313.2,457.96,5061.46,0.79,285.99,590.05,0,22.84,42
8,"25/10/05",345.2,444.29,5062.64,0.74,285.86,538.06,0,14.96,49
9,"25/10/05",331,376.96,4993.48,0.59,285.35,524.98,0,23.6,68
10,"25/10/05",280.4,416.65,4985.65,0.4,286.24,673.41,0,6.76,73
11,"25/10/05",238.8,399.22,4967.87,0.37,285.88,574.38,0,15.23,109
12,"25/10/05",118.3,456.49,4998.42,0.75,287.42,703.38,0,28.7,59
13,"25/10/05",124.7,483.36,5028.7,0.8,287,437.93,0,9.63,70
14,"25/10/05",551.6,383.63,4915.52,0.71,285.92,416.72,0,27.86,NA
15,"25/10/05",271.7,436.69,5046.69,0.61,285.75,560.07,0,21.79,68
16,"25/10/05",337,386.95,5003.68,0.46,286.25,586.63,0,11.03,61
17,"25/10/05",154,470.41,5031.91,0.95,286.27,366.45,0,42.38,83
18,"25/10/05",201.7,483.16,4956.77,0.55,287.36,569.18,0,14.43,71
19,"25/10/05",374.9,368.18,4971.65,0.52,286.47,542.47,0,25.9,72
20,"25/10/05",243.6,393.64,4986.79,0.36,286.45,564.55,0,226.41,79
21,"25/10/05",243.6,396.04,4992.42,0.36,286.91,627.43,0,207.42,112
22,"25/10/05",118.5,489,4971.8,0.43,287.58,576.88,0,32.13,84
23,"25/10/05",131,454.26,5019.81,0.61,285.87,378.78,0,29.52,111
24,"25/10/05",201.4,466.4,5086.6,0.91,287.46,299.58,0,21.89,19
1,"26/10/05",95.2,469.45,4972.85,0.43,288.05,724.34,0,39.03,98
2,"26/10/05",164.1,423.48,4950.69,0.55,287.56,718.67,0,21.93,79
3,"26/10/05",242.9,490.71,4948.86,0.42,287.36,712.91,0,8.16,107
4,"26/10/05",149.9,437.36,4973.34,0.75,287.67,723.57,0,34.28,103
5,"26/10/05",405,426.44,5045.66,0.75,286.46,780.8,0,37.39,48
6,"26/10/05",257.5,394.6,5001.18,0.73,286.01,837.48,0,49,80
7,"26/10/05",313.2,457.96,5061.46,1.1,285.6,795.66,0,23.69,57
8,"26/10/05",345.2,444.29,5062.64,1.05,286.27,795.98,0,15.51,44
9,"26/10/05",331,376.96,4993.48,0.65,284.74,749.96,0,24.11,85
10,"26/10/05",280.4,416.65,4985.65,0.6,286.5,732.11,0,6.96,87
11,"26/10/05",238.8,399.22,4967.87,0.49,285.73,766.86,0,15.7,112
12,"26/10/05",118.3,456.49,4998.42,0.97,287.85,800.45,0,29.9,73
13,"26/10/05",124.7,483.36,5028.7,1.04,287.47,667.52,0,9.89,86
14,"26/10/05",551.6,383.63,4915.52,0.77,285.88,731.69,0,28.92,NA
15,"26/10/05",271.7,436.69,5046.69,0.92,285.84,775.95,0,22.69,60
16,"26/10/05",337,386.95,5003.68,0.52,285.89,800.31,0,11.32,61
17,"26/10/05",154,470.41,5031.91,1.29,286.56,584.88,0,44.02,71
18,"26/10/05",201.7,483.16,4956.77,0.47,287.75,704.48,0,14.96,84
19,"26/10/05",374.9,368.18,4971.65,0.54,286.27,762.71,0,26.99,80
20,"26/10/05",243.6,393.64,4986.79,0.45,286.39,804,0,236.07,81
21,"26/10/05",243.6,396.04,4992.42,0.45,286.72,851.24,0,217.3,128
22,"26/10/05",118.5,489,4971.8,0.31,287.96,704.14,0,33.06,86
23,"26/10/05",131,454.26,5019.81,0.84,286.25,605.59,0,30.76,99
24,"26/10/05",201.4,466.4,5086.6,0.79,286.73,423.04,0,22.79,17
1,"27/10/05",95.2,469.45,4972.85,0.56,287.52,656.94,0,39.52,101
2,"27/10/05",164.1,423.48,4950.69,0.59,287.2,755.26,0,22.26,61
3,"27/10/05",242.9,490.71,4948.86,0.38,287.06,704.71,0,8.28,95
4,"27/10/05",149.9,437.36,4973.34,0.82,287.29,633.57,0,34.7,121
5,"27/10/05",405,426.44,5045.66,0.79,286.6,777.32,0,38.01,62
6,"27/10/05",257.5,394.6,5001.18,0.86,286.28,834.07,0,49.58,85
7,"27/10/05",313.2,457.96,5061.46,1.07,285.9,828.09,0,24.03,53
8,"27/10/05",345.2,444.29,5062.64,1,286.61,804.19,0,15.73,52
9,"27/10/05",331,376.96,4993.48,0.68,284.7,738.01,0,24.39,75
10,"27/10/05",280.4,416.65,4985.65,0.59,286.3,647.85,0,7.03,79
11,"27/10/05",238.8,399.22,4967.87,0.43,285.49,730.53,0,15.91,97
12,"27/10/05",118.3,456.49,4998.42,0.94,287.4,618.26,0,30.36,79
13,"27/10/05",124.7,483.36,5028.7,1.01,287.71,616.31,0,9.99,140
14,"27/10/05",551.6,383.63,4915.52,0.8,285.21,743.81,0,29.33,62
15,"27/10/05",271.7,436.69,5046.69,0.92,286.27,802.52,0,23.04,78
16,"27/10/05",337,386.95,5003.68,0.67,286.03,791.8,0,11.42,59
17,"27/10/05",154,470.41,5031.91,1.28,286.79,541.7,0,44.7,93
18,"27/10/05",201.7,483.16,4956.77,0.49,287.29,705.41,0,15.18,83
19,"27/10/05",374.9,368.18,4971.65,0.59,286.26,758.66,0,27.37,NA
20,"27/10/05",243.6,393.64,4986.79,0.54,286.36,804.79,0,239.72,73
21,"27/10/05",243.6,396.04,4992.42,0.58,286.83,857.85,0,221.03,125
22,"27/10/05",118.5,489,4971.8,0.4,287.55,685.1,0,33.47,111
23,"27/10/05",131,454.26,5019.81,0.72,285.93,585.41,0,31.26,112
24,"27/10/05",201.4,466.4,5086.6,0.84,286.86,421.04,0,23.14,23
1,"28/10/05",95.2,469.45,4972.85,0.91,287.05,797.68,0,41.6,73
2,"28/10/05",164.1,423.48,4950.69,0.5,286.8,692.53,0,23.68,49
3,"28/10/05",242.9,490.71,4948.86,0.47,286.65,700.83,0,8.7,58
4,"28/10/05",149.9,437.36,4973.34,0.87,286.81,697.14,0,37.07,75
5,"28/10/05",405,426.44,5045.66,0.73,286.65,754.78,0,40.68,60
6,"28/10/05",257.5,394.6,5001.18,0.99,286.23,783.92,0,51.99,97
7,"28/10/05",313.2,457.96,5061.46,0.97,286.65,764.28,0,25.47,55
8,"28/10/05",345.2,444.29,5062.64,0.85,286.74,778.4,0,16.64,54
9,"28/10/05",331,376.96,4993.48,0.78,284.6,714.48,0,25.49,89
10,"28/10/05",280.4,416.65,4985.65,0.58,285.83,681.16,0,7.37,69
11,"28/10/05",238.8,399.22,4967.87,0.48,284.71,660.29,0,16.82,101
